trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,shape_dist_traveled
M8-R04,22:21:57,22:22:07,G00398,4,,0,
M8-R04,22:27:44,22:27:54,G00403,5,,0,
M8-R04,22:34:02,22:34:12,G00135,6,,0,
M8-R04,22:40:15,22:40:25,G00144,7,,0,
M8-R04,22:50:53,22:51:03,G00396,8,,0,
M8-R04,22:56:28,22:56:38,G00394,9,,0,
M8-R04,23:02:20,23:02:30,G00392,10,,0,
M8-R04,23:07:10,23:07:20,G00390,11,,0,
M8-R04,23:13:07,23:13:17,G00388,12,,0,
M8-R04,23:17:20,23:17:30,G00386,13,,0,
M8-R04,23:21:27,23:21:37,G00384,14,,0,
M8-R04,23:24:53,23:25:03,G00382,15,,0,
M8-R04,23:34:04,23:34:14,G00380,16,,0,
M8-R04,23:37:07,23:37:17,G00378,17,,0,
M8-R04,23:44:43,23:44:53,G00372,18,,0,
M8-R04,23:47:05,23:47:15,G00370,19,,0,
M8-R04,23:52:48,23:52:58,G00368,20,,0,
M8-R04,24:03:23,24:03:33,G00366,21,,0,
M8-R04,24:07:01,24:07:11,G00359,22,,0,
M8-R05,22:00:00,22:00:10,G00359,0,,0,
M8-R05,22:05:29,22:05:39,G00360,1,,0,
M8-R05,22:11:58,22:12:08,G00363,2,,0,
M8-R05,22:22:32,22:22:42,G00367,3,,0,
M8-R05,22:28:13,22:28:23,G00369,4,,0,
M8-R05,22:30:35,22:30:45,G00371,5,,0,
M8-R05,22:38:16,22:38:26,G00375,6,,0,
M8-R05,22:41:19,22:41:29,G00379,7,,0,
M8-R05,22:50:22,22:50:32,G00381,8,,0,
M8-R05,22:53:48,22:53:58,G00383,9,,0,
M8-R05,22:57:57,22:58:07,G00385,10,,0,
M8-R05,23:02:10,23:02:20,G00387,11,,0,
M8-R05,23:08:07,23:08:17,G00389,12,,0,
M8-R05,23:12:56,23:13:06,G00391,13,,0,
M8-R05,23:18:48,23:18:58,G00393,14,,0,
M8-R05,23:24:23,23:24:33,G00395,15,,0,
M8-R05,23:35:12,23:35:22,G00146,16,,0,
M8-R05,23:41:24,23:41:34,G00138,17,,0,
M8-R05,23:48:06,23:48:16,G00405,18,,0,
M8-R05,23:53:06,23:53:16,G00397,19,,0,
M8-R05,23:59:07,23:59:17,G00399,20,,0,
M8-R05,24:02:50,24:03:00,G00163,21,,0,
M8-R05,24:09:17,24:09:27,G00121,22,,0,
M8-R05,24:10:50,24:11:00,G00117,23,,0,
M8-R05,24:13:14,24:13:24,G00115,24,,0,
M9-R01,22:00:00,22:00:10,G00402,0,,0,
M9-R01,22:02:56,22:03:06,G00001,1,,0,
M9-R01,22:28:38,22:28:48,B06781P,2,,0,
M9-R01,22:30:48,22:30:58,G00338,3,,0,
M9-R01,22:32:07,22:32:17,G00344,4,,0,
M9-R01,22:36:26,22:36:36,G00408,5,,0,
M9-R01,22:39:20,22:39:30,G00412,6,,0,
M9-R01,22:42:35,22:42:45,G00415,7,,0,
M9-R01,22:47:00,22:47:10,G00417,8,,0,
M9-R01,22:50:18,22:50:28,B02560P,9,,0,
M9-R01,22:54:46,22:54:56,G00419,10,,0,
M9-R01,22:59:56,23:00:06,G00425,11,,0,
M9-R01,23:04:00,23:04:10,G00665,12,,0,
M9-R01,23:08:24,23:08:34,G00429,13,,0,
M9-R01,23:12:38,23:12:48,G00077,14,,0,
M9-R01,23:21:03,23:21:13,B06909P,15,,0,
M9-R01,23:27:04,23:27:14,G00433,16,,0,
M9-R01,23:30:00,23:30:10,G00436,17,,0,
M9-R01,23:35:29,23:35:39,G00403,18,,0,
M9-R01,23:44:18,23:44:28,G00439,19,,0,
M9-R01,23:49:54,23:50:04,G00441,20,,0,
M9-R01,23:54:39,23:54:49,G00444,21,,0,
M9-R01,23:59:55,24:00:05,G00445,22,,0,
M9-R01,24:03:44,24:03:54,G00074,23,,0,
M9-R01,24:16:07,24:16:17,G00676,24,,0,
M9-R02,22:00:00,22:00:10,G00676,0,,0,
M9-R02,22:08:10,22:08:20,G00075,1,,0,
M9-R02,22:11:58,22:12:08,G00446,2,,0,
M9-R02,22:17:14,22:17:24,G00443,3,,0,
M9-R02,22:21:55,22:22:05,G00442,4,,0,
M9-R02,22:27:04,22:27:14,G00440,5,,0,
M9-R02,22:36:21,22:36:31,G00405,6,,0,
M9-R02,22:41:59,22:42:09,G00437,7,,0,
M9-R02,22:44:30,22:44:40,G00434,8,,0,
M9-R02,22:50:59,22:51:09,B06908P,9,,0,
M9-R02,22:59:08,22:59:18,G00080,10,,0,
M9-R02,23:03:08,23:03:18,G00431,11,,0,
M9-R02,23:07:08,23:07:18,G00667,12,,0,
M9-R02,23:11:03,23:11:13,G00427,13,,0,
M9-R02,23:17:03,23:17:13,G00420,14,,0,
M9-R02,23:21:02,23:21:12,B02561P,15,,0,
M9-R02,23:24:19,23:24:29,G00418,16,,0,
M9-R02,23:28:39,23:28:49,G00416,17,,0,
M9-R02,23:31:55,23:32:05,G00414,18,,0,
M9-R02,23:34:49,23:34:59,G00410,19,,0,
M9-R02,23:39:16,23:39:26,G00347,20,,0,
M9-R02,23:40:23,23:40:33,G00339,21,,0,
M9-R02,23:43:28,23:43:38,B06942P,22,,0,
M9-R02,24:05:38,24:05:48,G00002,23,,0,
M9-R02,24:09:12,24:09:22,G00402,24,,0,
S21-R03,05:00:00,05:00:10,B02945P,0,,0,
S21-R03,05:07:51,05:08:01,B05291P,1,,0,
S21-R03,05:10:21,05:10:31,B00098P,2,,0,
S21-R03,05:15:08,05:15:18,B03032P,3,,0,
S21-R03,05:17:02,05:17:12,B02903P,4,,0,
S21-R03,05:18:22,05:18:32,B01481P,5,,0,
S21-R03,05:18:55,05:19:05,B01811P,6,,0,
S21-R03,05:20:19,05:20:29,B01715P,7,,0,
S21-R03,05:23:59,05:24:09,B01433P,8,,0,
S21-R03,05:26:21,05:26:31,B02052P,9,,0,
S21-R03,05:27:15,05:27:25,B05820P,10,,0,
S21-R03,05:28:35,05:28:45,B01558P,11,,0,
S21-R03,05:34:11,05:34:21,B04671P,12,,0,
S21-R03,05:36:39,05:36:49,G00360,13,,0,
S21-R03,05:37:54,05:38:04,B03069P,14,,0,
S21-R03,05:43:18,05:43:28,G00363,15,,0,
S21-R03,05:50:15,05:50:25,B06987P,16,,0,
S21-R03,05:54:02,05:54:12,G00367,17,,0,
S21-R03,05:54:51,05:55:01,B02435P,18,,0,
S21-R03,05:58:30,05:58:40,B02217P,19,,0,
S21-R03,05:59:29,05:59:39,B00332P,20,,0,
S21-R03,06:00:30,06:00:40,B02265P,21,,0,
S21-R03,06:01:25,06:01:35,B00087P,22,,0,
S21-R03,06:02:37,06:02:47,B01916P,23,,0,
S21-R03,06:03:50,06:04:00,B05905P,24,,0,
S21-R03,06:04:51,06:05:01,B05904P,25,,0,
S21-R03,06:05:51,06:06:01,B02161P,26,,0,
S21-R03,06:06:57,06:07:07,B00053P,27,,0,
S21-R03,06:08:47,06:08:57,B01977P,28,,0,
S21-R03,06:10:41,06:10:51,B05574P,29,,0,
S21-R03,06:13:27,06:13:37,B00778P,30,,0,
S21-R03,06:15:10,06:15:20,B02406P,31,,0,
S21-R03,06:21:15,06:21:25,G00083,32,,0,
T11-R04,05:00:00,05:00:10,B05720P,0,,0,
T11-R04,05:02:27,05:02:37,B05650P,1,,0,
T11-R04,05:05:12,05:05:22,B00128P,2,,0,
T11-R04,05:09:16,05:09:26,B02735P,3,,0,
T11-R04,05:10:12,05:10:22,B05506P,4,,0,
T11-R04,05:11:41,05:11:51,B01894P,5,,0,
T11-R04,05:13:23,05:13:33,B01863P,6,,0,
T11-R04,05:18:52,05:19:02,B03430P,7,,0,
T11-R04,05:22:54,05:23:04,B05677P,8,,0,
T11-R04,05:29:04,05:29:14,B00900P,9,,0,
T11-R04,05:33:47,05:33:57,B05854P,10,,0,
T11-R04,05:34:48,05:34:58,B01156P,11,,0,
T11-R04,05:38:40,05:38:50,B02287P,12,,0,
T11-R04,05:39:55,05:40:05,B02056P,13,,0,
T11-R04,05:42:30,05:42:40,B00781P,14,,0,
T11-R04,05:43:34,05:43:44,B02556P,15,,0,
T11-R04,05:46:36,05:46:46,B00286P,16,,0,
T11-R04,06:18:45,06:18:55,B03096P,17,,0,
T11-R04,07:07:54,07:08:04,B05771P,18,,0,
T11-R04,07:28:08,07:28:18,G00437,19,,0,
T11-R04,07:30:39,07:30:49,G00434,20,,0,
T11-R04,07:52:10,07:52:20,B00812P,21,,0,
T11-R04,07:55:02,07:55:12,B02871P,22,,0,
T11-R04,07:57:34,07:57:44,B04674P,23,,0,
T11-R05,05:00:00,05:00:10,B04674P,0,,0,
T11-R05,05:07:31,05:07:41,B00673P,1,,0,
T11-R05,05:08:42,05:08:52,B05816P,2,,0,
T11-R05,05:09:39,05:09:49,B05648P,3,,0,
T11-R05,05:24:54,05:25:04,G00433,4,,0,
T11-R05,05:27:50,05:28:00,G00436,5,,0,
T11-R05,05:45:59,05:46:09,B05770P,6,,0,
T11-R05,06:34:12,06:34:22,B03095P,7,,0,
T11-R05,07:10:55,07:11:05,B00808P,8,,0,
T11-R05,07:15:21,07:15:31,B02861P,9,,0,
T11-R05,07:16:22,07:16:32,B02557P,10,,0,
T11-R05,07:18:52,07:19:02,B01440P,11,,0,
T11-R05,07:21:17,07:21:27,B00782P,12,,0,
T11-R05,07:23:39,07:23:49,B02057P,13,,0,
T11-R05,07:25:17,07:25:27,B02288P,14,,0,
T11-R05,07:28:47,07:28:57,B01157P,15,,0,
T11-R05,07:31:52,07:32:02,B05855P,16,,0,
T11-R05,07:33:49,07:33:59,B03226P,17,,0,
T11-R05,07:39:43,07:39:53,B05676P,18,,0,
T11-R05,07:44:36,07:44:46,B03431P,19,,0,
T11-R05,07:48:58,07:49:08,B02185P,20,,0,
T11-R05,07:52:44,07:52:54,B05507P,21,,0,
T11-R05,07:58:18,07:58:28,B01613P,22,,0,
T11-R05,08:07:10,08:07:20,B05720P,23,,0,
1A-R09,05:00:00,05:00:10,B06040P,0,,0,
1A-R09,05:00:52,05:01:02,B06041P,1,,0,
1A-R09,05:02:54,05:03:04,B06042P,2,,0,
1A-R09,05:04:28,05:04:38,B06043P,3,,0,
1A-R09,05:05:31,05:05:41,B06044P,4,,0,
1A-R09,05:11:42,05:11:52,B00377P,5,,0,
1A-R09,05:14:59,05:15:09,B02832P,6,,0,
1A-R09,05:18:18,05:18:28,B03233P,7,,0,
1A-R09,05:21:28,05:21:38,B05878P,8,,0,
1A-R09,05:23:32,05:23:42,B03164P,9,,0,
1A-R09,05:28:06,05:28:16,B02208P,10,,0,
1A-R09,05:31:30,05:31:40,B02394P,11,,0,
1A-R09,05:34:56,05:35:06,B06045P,12,,0,
1A-R09,05:37:48,05:37:58,B05252P,13,,0,
1A-R09,05:40:31,05:40:41,B02489P,14,,0,
1A-R09,05:43:43,05:43:53,B00122P,15,,0,
1A-R09,05:49:02,05:49:12,B03322P,16,,0,
1A-R09,05:50:59,05:51:09,B05518P,17,,0,
1A-R09,05:52:42,05:52:52,B05863P,18,,0,
1A-R09,05:57:33,05:57:43,B02889P,19,,0,
1A-R09,06:01:32,06:01:42,G00072,20,,0,
1A-R09,06:05:23,06:05:33,G00068,21,,0,
1A-R09,06:08:00,06:08:10,G00070,22,,0,
1A-R09,06:15:43,06:15:53,G00064,23,,0,
1A-R09,06:19:19,06:19:29,G00061,24,,0,
1A-R09,06:24:00,06:24:10,G00058,25,,0,
1A-R09,06:26:44,06:26:54,G00054,26,,0,
1A-R09,06:29:04,06:29:14,G00688,27,,0,
1A-R09,06:31:28,06:31:38,G00051,28,,0,
1A-R09,06:34:23,06:34:33,G00046,29,,0,
1A-R09,06:42:02,06:42:12,G00042,30,,0,
1A-R09,06:45:56,06:46:06,G00066,31,,0,
1A-R10,05:00:00,05:00:10,G00067,0,,0,
1A-R10,05:04:35,05:04:45,G00041,1,,0,
1A-R10,05:12:14,05:12:24,G00043,2,,0,
1A-R10,05:15:14,05:15:24,G00687,3,,0,
1A-R10,05:17:38,05:17:48,G00053,4,,0,
1A-R10,05:19:53,05:20:03,G00055,5,,0,
1A-R10,05:22:34,05:22:44,G00056,6,,0,
1A-R10,05:28:32,05:28:42,G00060,7,,0,
1A-R10,05:33:37,05:33:47,G00076,8,,0,
1A-R10,05:37:27,05:37:37,B06046P,9,,0,
1A-R10,05:45:05,05:45:15,G00074,10,,0,
1A-R10,05:49:04,05:49:14,B00917P,11,,0,
1A-R10,05:52:34,05:52:44,B04584P,12,,0,
1A-R10,05:54:43,05:54:53,B05519P,13,,0,
1A-R10,05:56:33,05:56:43,B03323P,14,,0,
1A-R10,05:59:02,05:59:12,B02884P,15,,0,
1A-R10,06:03:30,06:03:40,B02886P,16,,0,
1A-R10,06:12:01,06:12:11,B02887P,17,,0,
1A-R10,06:14:44,06:14:54,B02650P,18,,0,
1A-R10,06:16:33,06:16:43,B05253P,19,,0,
1A-R10,06:19:13,06:19:23,B00386P,20,,0,
1A-R10,06:22:28,06:22:38,B01328P,21,,0,
1A-R10,06:25:33,06:25:43,B02389P,22,,0,
1A-R10,06:28:53,06:29:03,B02434P,23,,0,
1A-R10,06:30:49,06:30:59,B03165P,24,,0,
1A-R10,06:32:52,06:33:02,B05879P,25,,0,
1A-R10,06:35:53,06:36:03,B03234P,26,,0,
1A-R10,06:40:11,06:40:21,B00197P,27,,0,
1A-R10,06:43:10,06:43:20,B06047P,28,,0,
1A-R10,06:49:06,06:49:16,B06048P,29,,0,
1A-R10,06:51:15,06:51:25,B06049P,30,,0,
1A-R10,06:54:09,06:54:19,B06040P,31,,0,
1A-R11,05:00:00,05:00:10,G00067,0,,0,
1A-R11,05:04:35,05:04:45,G00041,1,,0,
1A-R11,05:12:12,05:12:22,G00043,2,,0,
1A-R11,05:15:12,05:15:22,G00687,3,,0,
1A-R11,05:17:36,05:17:46,G00053,4,,0,
1A-R11,05:19:51,05:20:01,G00055,5,,0,
1A-R11,05:22:32,05:22:42,G00056,6,,0,
1A-R11,05:28:30,05:28:40,G00060,7,,0,
1A-R11,05:33:35,05:33:45,G00076,8,,0,
1A-R11,05:37:25,05:37:35,B06046P,9,,0,
1A-R11,05:45:03,05:45:13,G00074,10,,0,
1A-R11,05:49:02,05:49:12,B00917P,11,,0,
1A-R11,05:52:32,05:52:42,B04584P,12,,0,
1A-R11,05:54:41,05:54:51,B05519P,13,,0,
1A-R11,05:56:31,05:56:41,B03323P,14,,0,
1A-R11,05:59:00,05:59:10,B02884P,15,,0,
1A-R11,06:03:28,06:03:38,B02886P,16,,0,
1A-R11,06:11:58,06:12:08,B02887P,17,,0,
1A-R11,06:14:41,06:14:51,B02650P,18,,0,
1A-R11,06:16:30,06:16:40,B05253P,19,,0,
1A-R11,06:19:10,06:19:20,B00386P,20,,0,
1A-R11,06:22:25,06:22:35,B01328P,21,,0,
1A-R11,06:25:29,06:25:39,B02389P,22,,0,
1A-R11,06:28:49,06:28:59,B02434P,23,,0,
1A-R11,06:30:45,06:30:55,B03165P,24,,0,
1A-R11,06:32:48,06:32:58,B05879P,25,,0,
1A-R11,06:35:49,06:35:59,B03234P,26,,0,
1A-R11,06:40:07,06:40:17,B00197P,27,,0,
1A-R11,06:43:06,06:43:16,B06047P,28,,0,
1A-R11,06:49:02,06:49:12,B06048P,29,,0,
1A-R11,06:53:57,06:54:07,B06049P,30,,0,
1A-R11,06:56:51,06:57:01,B06040P,31,,0,
3H-R03,05:00:00,05:00:10,G00138,0,,0,
3H-R03,05:05:27,05:05:37,G00130,1,,0,
3H-R03,05:18:38,05:18:48,G00163,2,,0,
3H-R03,05:23:45,05:23:55,G00044,3,,0,
3H-R03,05:26:43,05:26:53,G00687,4,,0,
3H-R03,05:29:07,05:29:17,G00053,5,,0,
3H-R03,05:31:22,05:31:32,G00055,6,,0,
3H-R03,05:34:08,05:34:18,G00057,7,,0,
3H-R03,05:40:03,05:40:13,G00060,8,,0,
3H-R03,05:41:22,05:41:32,G00064,9,,0,
3H-R03,05:45:00,05:45:10,G00061,10,,0,
3H-R04,05:00:00,05:00:10,G00061,0,,0,
3H-R04,05:04:39,05:04:49,G00059,1,,0,
3H-R04,05:07:24,05:07:34,G00054,2,,0,
3H-R04,05:09:44,05:09:54,G00688,3,,0,
3H-R04,05:12:08,05:12:18,G00051,4,,0,
3H-R04,05:15:06,05:15:16,G00047,5,,0,
3H-R04,05:24:48,05:24:58,G00166,6,,0,
3H-R04,05:37:59,05:38:09,G00128,7,,0,
3H-R04,05:43:23,05:43:33,G00132,8,,0,
5N-R02,05:00:00,05:00:10,B05721P,0,,0,
5N-R02,05:01:10,05:01:20,B01114P,1,,0,
5N-R02,05:02:47,05:02:57,B02365P,2,,0,
5N-R02,05:03:45,05:03:55,B02876P,3,,0,
5N-R02,05:05:39,05:05:49,B00093P,4,,0,
5N-R02,05:07:48,05:07:58,B03071P,5,,0,
5N-R02,05:09:17,05:09:27,B03569P,6,,0,
5N-R02,05:10:12,05:10:22,B03512P,7,,0,
5N-R02,05:11:22,05:11:32,B03549P,8,,0,
5N-R02,05:12:56,05:13:06,B02842P,9,,0,
5N-R02,05:13:52,05:14:02,B01847P,10,,0,
5N-R02,05:15:03,05:15:13,B01846P,11,,0,
5N-R02,05:17:20,05:17:30,B04625P,12,,0,
5N-R02,05:18:57,05:19:07,B02713P,13,,0,
5N-R02,05:20:53,05:21:03,B00486P,14,,0,
5N-R02,05:23:06,05:23:16,B04997P,15,,0,
5N-R02,05:24:15,05:24:25,B05287P,16,,0,
5N-R02,05:25:25,05:25:35,B03350P,17,,0,
5N-R02,05:27:55,05:28:05,B03743P,18,,0,
5N-R02,05:29:15,05:29:25,B03516P,19,,0,
5N-R02,05:31:21,05:31:31,B05404P,20,,0,
5N-R02,05:32:28,05:32:38,B03474P,21,,0,
5N-R02,05:34:11,05:34:21,B00037P,22,,0,
5N-R02,05:35:03,05:35:13,B04658P,23,,0,
5N-R02,05:35:55,05:36:05,B00039P,24,,0,
5N-R02,05:36:47,05:36:57,B01272P,25,,0,
5N-R02,05:38:33,05:38:43,B05538P,26,,0,
5N-R02,05:40:08,05:40:18,B02732P,27,,0,
5N-R02,05:41:27,05:41:37,B00066P,28,,0,
5N-R02,05:43:41,05:43:51,B02781P,29,,0,
5N-R02,05:45:05,05:45:15,B05900P,30,,0,
5N-R02,05:46:27,05:46:37,B04527P,31,,0,
5N-R02,05:48:20,05:48:30,B03752P,32,,0,
5N-R02,05:50:18,05:50:28,B03751P,33,,0,
5N-R02,05:51:50,05:52:00,B04588P,34,,0,
5N-R02,05:54:05,05:54:15,B04926P,35,,0,
5N-R02,05:55:27,05:55:37,B04927P,36,,0,
5N-R02,05:57:02,05:57:12,B02695P,37,,0,
5N-R02,05:57:57,05:58:07,B00454P,38,,0,
5N-R02,05:59:38,05:59:48,G00268,39,,0,
5N-R02,06:04:48,06:04:58,G00272,40,,0,
5N-R02,06:08:33,06:08:43,B02140P,41,,0,
5N-R02,06:10:19,06:10:29,B02716P,42,,0,
5N-R02,06:11:17,06:11:27,B05802P,43,,0,
5N-R02,06:17:50,06:18:00,B02409P,44,,0,
5N-R02,06:20:19,06:20:29,B02562P,45,,0,
5N-R02,06:21:48,06:21:58,B05686P,46,,0,
5N-R02,06:24:01,06:24:11,B05836P,47,,0,
5N-R02,06:24:59,06:25:09,B02045P,48,,0,
5N-R02,06:26:11,06:26:21,B02426P,49,,0,
5N-R02,06:26:49,06:26:59,B01889P,50,,0,
5N-R02,06:28:18,06:28:28,B04573P,51,,0,
5N-R02,06:29:51,06:30:01,B05313P,52,,0,
5N-R02,06:31:03,06:31:13,B05186P,53,,0,
5N-R02,06:32:01,06:32:11,B05190P,54,,0,
5N-R02,06:33:23,06:33:33,B03871P,55,,0,
5N-R02,06:34:32,06:34:42,B03870P,56,,0,
5N-R02,06:35:38,06:35:48,B00243P,57,,0,
5N-R02,06:37:09,06:37:19,B01669P,58,,0,
5N-R02,06:38:22,06:38:32,B00481P,59,,0,
5N-R02,06:39:24,06:39:34,B05889P,60,,0,
5N-R02,06:40:22,06:40:32,B05695P,61,,0,
5N-R02,06:42:15,06:42:25,B03318P,62,,0,
5N-R02,06:46:39,06:46:49,B01805P,63,,0,
5N-R02,06:53:21,06:53:31,G00671,64,,0,
5N-R02,07:07:01,07:07:11,B05706P,65,,0,
JAK.100-R01,05:00:00,05:00:10,G00684,0,,0,
JAK.100-R01,05:06:21,05:06:31,B03091P,1,,0,
JAK.100-R01,05:13:43,05:13:53,B06667P,2,,0,
JAK.100-R01,05:15:08,05:15:18,B06655P,3,,0,
JAK.100-R01,05:17:17,05:17:27,B06665P,4,,0,
JAK.100-R01,05:18:50,05:19:00,B06653P,5,,0,
JAK.100-R01,05:21:55,05:22:05,B06652P,6,,0,
JAK.100-R01,05:24:13,05:24:23,B06914P,7,,0,
JAK.100-R01,05:26:21,05:26:31,B06915P,8,,0,
JAK.100-R01,05:31:40,05:31:50,B06916P,9,,0,
JAK.100-R01,05:34:12,05:34:22,B06917P,10,,0,
JAK.100-R01,05:34:53,05:35:03,B06918P,11,,0,
JAK.100-R02,05:00:00,05:00:10,B06918P,0,,0,
JAK.100-R02,05:08:20,05:08:30,B06670P,1,,0,
JAK.100-R02,05:10:10,05:10:20,B06679P,2,,0,
JAK.100-R02,05:13:20,05:13:30,B05031P,3,,0,
JAK.100-R02,05:26:20,05:26:30,B06919P,4,,0,
JAK.100-R02,05:30:00,05:30:10,B06664P,5,,0,
JAK.100-R02,05:32:35,05:32:45,B06654P,6,,0,
JAK.100-R02,05:33:50,05:34:00,B06666P,7,,0,
JAK.100-R02,05:39:39,05:39:49,G00684,8,,0,
JAK.45-R02,05:00:00,05:00:10,B05721P,0,,0,
JAK.45-R02,05:01:04,05:01:14,B01114P,1,,0,
JAK.45-R02,05:02:41,05:02:51,B02365P,2,,0,
JAK.45-R02,05:03:41,05:03:51,B02876P,3,,0,
JAK.45-R02,05:05:35,05:05:45,B00093P,4,,0,
JAK.45-R02,05:06:46,05:06:56,B06822P,5,,0,
JAK.45-R02,05:07:55,05:08:05,B03071P,6,,0,
JAK.45-R02,05:09:15,05:09:25,B03569P,7,,0,
JAK.45-R02,05:10:18,05:10:28,B03512P,8,,0,
JAK.45-R02,05:11:29,05:11:39,B03549P,9,,0,
JAK.45-R02,05:13:03,05:13:13,B02842P,10,,0,
JAK.45-R02,05:13:59,05:14:09,B01847P,11,,0,
JAK.45-R02,05:15:11,05:15:21,B01846P,12,,0,
JAK.45-R02,05:17:26,05:17:36,B04625P,13,,0,
JAK.45-R02,05:19:03,05:19:13,B02713P,14,,0,
JAK.45-R02,05:20:37,05:20:47,B00486P,15,,0,
JAK.45-R02,05:22:23,05:22:33,B04899P,16,,0,
JAK.45-R02,05:23:43,05:23:53,B03961P,17,,0,
JAK.45-R02,05:25:06,05:25:16,B03017P,18,,0,
JAK.45-R02,05:26:21,05:26:31,B06823P,19,,0,
JAK.45-R02,05:27:08,05:27:18,B01026P,20,,0,
JAK.45-R02,05:27:56,05:28:06,B04672P,21,,0,
JAK.45-R02,05:28:50,05:29:00,B04996P,22,,0,
JAK.45-R02,05:30:00,05:30:10,B03443P,23,,0,
JAK.45-R02,05:31:13,05:31:23,B04429P,24,,0,
JAK.45-R02,05:32:12,05:32:22,B04601P,25,,0,
JAK.45-R02,05:33:20,05:33:30,B04713P,26,,0,
JAK.45-R02,05:35:06,05:35:16,B00456P,27,,0,
JAK.45-R02,05:35:48,05:35:58,B04104P,28,,0,
JAK.45-R02,05:36:45,05:36:55,B01496P,29,,0,
JAK.45-R02,05:37:35,05:37:45,B01495P,30,,0,
JAK.45-R02,05:39:26,05:39:36,B01937P,31,,0,
JAK.45-R02,05:40:15,05:40:25,B04624P,32,,0,
JAK.45-R02,05:41:24,05:41:34,B03962P,33,,0,
JAK.45-R02,05:42:43,05:42:53,B03457P,34,,0,
JAK.45-R02,05:43:51,05:44:01,B00466P,35,,0,
JAK.45-R02,05:44:43,05:44:53,B00297P,36,,0,
JAK.45-R02,05:48:52,05:49:02,B01512P,37,,0,
JAK.45-R02,05:50:10,05:50:20,B04222P,38,,0,
JAK.45-R02,05:51:49,05:51:59,B02200P,39,,0,
JAK.45-R02,05:52:50,05:53:00,B03594P,40,,0,
JAK.45-R02,05:53:52,05:54:02,B01928P,41,,0,
JAK.45-R02,05:54:42,05:54:52,B03388P,42,,0,
JAK.45-R02,05:56:07,05:56:17,B04906P,43,,0,
JAK.45-R02,05:57:38,05:57:48,B03461P,44,,0,
JAK.45-R02,06:08:07,06:08:17,B02895P,45,,0,
JAK.45-R02,06:10:25,06:10:35,B02129P,46,,0,
JIS3-R05,05:00:00,05:00:10,P00095,0,,0,
JIS3-R05,05:01:05,05:01:15,B04521P,1,,0,
JIS3-R05,05:02:51,05:03:01,B05579P,2,,0,
JIS3-R05,05:04:11,05:04:21,B02734P,3,,0,
JIS3-R05,05:06:35,05:06:45,B03882P,4,,0,
JIS3-R05,05:09:09,05:09:19,B04517P,5,,0,
JIS3-R05,05:12:27,05:12:37,B04788P,6,,0,
JIS3-R05,05:14:19,05:14:29,B05556P,7,,0,
JIS3-R05,05:15:56,05:16:06,G00566,8,,0,
JIS3-R05,05:20:12,05:20:22,G00568,9,,0,
JIS3-R05,05:35:48,05:35:58,G00234,10,,0,
JIS3-R05,05:43:23,05:43:33,G00120,11,,0,
JIS3-R05,05:44:56,05:45:06,G00122,12,,0,
JIS3-R05,05:51:57,05:52:07,B02476P,13,,0,
JIS3-R06,05:00:00,05:00:10,B02476P,0,,0,
JIS3-R06,05:14:11,05:14:21,G00121,1,,0,
JIS3-R06,05:15:41,05:15:51,G00116,2,,0,
JIS3-R06,05:21:01,05:21:11,G00233,3,,0,
JIS3-R06,05:33:17,05:33:27,G00567,4,,0,
JIS3-R06,05:37:25,05:37:35,G00565,5,,0,
JIS3-R06,05:41:15,05:41:25,B04789P,6,,0,
JIS3-R06,05:43:43,05:43:53,B05550P,7,,0,
JIS3-R06,05:46:40,05:46:50,B01745P,8,,0,
JIS3-R06,05:48:53,05:49:03,P00095,9,,0,
S21-R04,05:00:00,05:00:10,G00083,0,,0,
S21-R04,05:01:25,05:01:35,B05623P,1,,0,
S21-R04,05:02:21,05:02:31,B05485P,2,,0,
S21-R04,05:04:32,05:04:42,B04132P,3,,0,
S21-R04,05:06:35,05:06:45,B02096P,4,,0,
S21-R04,05:09:13,05:09:23,B00052P,5,,0,
S21-R04,05:10:14,05:10:24,B02162P,6,,0,
S21-R04,05:11:07,05:11:17,B01304P,7,,0,
S21-R04,05:12:23,05:12:33,B00503P,8,,0,
S21-R04,05:13:27,05:13:37,B05534P,9,,0,
S21-R04,05:14:38,05:14:48,B01151P,10,,0,
S21-R04,05:15:41,05:15:51,B05375P,11,,0,
S21-R04,05:16:48,05:16:58,B01094P,12,,0,
S21-R04,05:17:45,05:17:55,B02218P,13,,0,
S21-R04,05:21:53,05:22:03,G00368,14,,0,
S21-R04,05:25:43,05:25:53,B06986P,15,,0,
S21-R04,05:32:36,05:32:46,G00365,16,,0,
S21-R04,05:36:16,05:36:26,G00359,17,,0,
S21-R04,05:42:07,05:42:17,B01559P,18,,0,
S21-R04,05:43:23,05:43:33,B05821P,19,,0,
S21-R04,05:44:35,05:44:45,B02053P,20,,0,
S21-R04,05:46:47,05:46:57,B05232P,21,,0,
S21-R04,05:47:41,05:47:51,B05233P,22,,0,
S21-R04,05:50:38,05:50:48,B01808P,23,,0,
S21-R04,05:52:02,05:52:12,B01812P,24,,0,
S21-R04,05:52:55,05:53:05,B02068P,25,,0,
S21-R04,05:54:00,05:54:10,B02904P,26,,0,
S21-R04,05:55:49,05:55:59,B03033P,27,,0,
S21-R04,06:00:42,06:00:52,B02600P,28,,0,
